DATE,PLAYER_NAME,OWN_TEAM,OPP_TEAM,VENUE,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,USG%,PACE
2018-03-11,Alex Caruso,LAL,CLE,H,12.3,2,3,.667,0,1,.000,0,0,,0,2,2,0,1,0,0,0,4,-1,9.9,100.9
2018-03-11,Travis Wear,LAL,CLE,H,12.133333333333333,2,3,.667,2,3,.667,0,0,,0,2,2,0,0,0,0,1,6,-4,10.1,100.9
2018-03-11,Ivica Zubac,LAL,CLE,H,5.683333333333334,0,0,,0,0,,0,0,,0,1,1,0,2,0,0,2,0,-3,0.0,100.9
2018-03-11,Derrick Williams,LAL,CLE,H,0.4166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,100.9
2018-03-11,Team Totals,LAL,CLE,H,240.0,48,96,.500,13,34,.382,18,20,.900,14,37,51,30,9,4,13,19,127,,100.0,100.9
2018-03-11,Klay Thompson,GSW,MIN,R,39.93333333333333,8,22,.364,3,12,.250,2,2,1.000,0,4,4,5,0,0,4,0,21,-11,28.5,98.4
2018-03-11,Kevin Durant,GSW,MIN,R,38.6,11,32,.344,5,12,.417,12,12,1.000,3,9,12,4,0,3,2,3,39,-19,43.1,98.4
2018-03-11,Draymond Green,GSW,MIN,R,35.15,4,9,.444,2,6,.333,0,0,,0,8,8,7,3,1,2,1,10,-8,13.3,98.4
2018-03-11,Quinn Cook,GSW,MIN,R,29.016666666666666,2,7,.286,0,2,.000,0,0,,0,4,4,2,0,0,3,3,4,-18,14.6,98.4
2018-03-11,JaVale McGee,GSW,MIN,R,14.433333333333334,1,1,1.000,0,0,,0,0,,2,1,3,0,1,0,0,2,2,-15,2.9,98.4
2018-03-11,Zaza Pachulia,GSW,MIN,R,25.45,7,9,.778,0,0,,2,3,.667,4,7,11,3,1,2,0,3,16,+8,17.2,98.4
2018-03-11,Nick Young,GSW,MIN,R,21.966666666666665,0,4,.000,0,4,.000,0,0,,1,1,2,0,1,1,0,2,0,+16,7.7,98.4
2018-03-11,Shaun Livingston,GSW,MIN,R,20.933333333333334,3,6,.500,0,0,,2,2,1.000,1,3,4,1,0,0,1,0,8,+15,16.0,98.4
2018-03-11,Kevon Looney,GSW,MIN,R,7.466666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0,0.0,98.4
2018-03-11,Omri Casspi,GSW,MIN,R,7.05,1,1,1.000,0,0,,1,2,.500,1,1,2,0,0,0,1,2,3,+2,17.3,98.4
2018-03-11,Team Totals,GSW,MIN,R,240.0,37,91,.407,10,36,.278,19,21,.905,12,38,50,22,6,7,13,17,103,,100.0,98.4
2018-03-11,Nemanja Bjelica,MIN,GSW,H,40.11666666666667,4,12,.333,1,4,.250,1,2,.500,2,5,7,4,3,2,1,3,10,+8,14.7,98.4
2018-03-11,Karl-Anthony Towns,MIN,GSW,H,39.06666666666667,13,24,.542,2,5,.400,3,5,.600,5,11,16,2,1,0,1,4,31,+15,29.5,98.4
2018-03-11,Taj Gibson,MIN,GSW,H,38.75,5,12,.417,0,0,,1,1,1.000,4,9,13,2,0,1,0,3,11,+15,13.6,98.4
2018-03-11,Andrew Wiggins,MIN,GSW,H,36.95,9,16,.563,2,4,.500,3,4,.750,0,5,5,3,0,0,1,3,23,+21,21.5,98.4
2018-03-11,Jeff Teague,MIN,GSW,H,35.766666666666666,3,8,.375,0,3,.000,4,5,.800,0,3,3,10,2,0,2,1,10,+19,14.5,98.4
2018-03-11,Jamal Crawford,MIN,GSW,H,21.583333333333332,4,9,.444,1,4,.250,3,3,1.000,1,1,2,1,1,0,1,0,12,-9,22.2,98.4
2018-03-11,Tyus Jones,MIN,GSW,H,12.233333333333333,4,5,.800,0,0,,0,0,,0,2,2,2,0,0,1,0,8,-13,20.8,98.4
2018-03-11,Gorgui Dieng,MIN,GSW,H,8.933333333333334,1,4,.250,0,0,,0,1,.000,0,1,1,1,0,0,0,1,2,-9,21.1,98.4
2018-03-11,Derrick Rose,MIN,GSW,H,6.6,1,5,.200,0,0,,0,0,,1,0,1,2,0,0,2,0,2,-17,45.0,98.4
2018-03-11,Team Totals,MIN,GSW,H,240.0,44,95,.463,6,20,.300,15,21,.714,13,37,50,27,7,3,9,15,109,,100.0,98.4
2018-03-11,Donovan Mitchell,UTA,NOP,R,41.083333333333336,10,21,.476,3,10,.300,4,4,1.000,0,3,3,4,1,0,2,2,27,+25,23.7,99.0
2018-03-11,Rudy Gobert,UTA,NOP,R,39.78333333333333,5,13,.385,0,0,,9,9,1.000,4,12,16,3,0,2,1,2,19,+24,17.8,99.0
2018-03-11,Joe Ingles,UTA,NOP,R,36.45,7,11,.636,3,6,.500,3,4,.750,0,3,3,5,1,0,4,1,20,+10,18.1,99.0
2018-03-11,Ricky Rubio,UTA,NOP,R,34.88333333333333,10,22,.455,4,5,.800,6,6,1.000,3,7,10,7,0,0,5,4,30,+15,33.4,99.0
2018-03-11,Derrick Favors,UTA,NOP,R,18.5,3,4,.750,0,0,,0,0,,4,3,7,3,0,0,0,3,6,+7,8.5,99.0
2018-03-11,Jae Crowder,UTA,NOP,R,32.15,1,11,.091,1,7,.143,2,2,1.000,1,3,4,0,0,1,1,3,5,+22,15.8,99.0
2018-03-11,Royce O'Neale,UTA,NOP,R,15.7,1,7,.143,1,3,.333,0,0,,2,4,6,0,2,0,0,2,3,+2,17.5,99.0
2018-03-11,Jonas Jerebko,UTA,NOP,R,11.2,0,1,.000,0,1,.000,0,0,,1,2,3,0,0,0,0,0,0,-9,3.5,99.0
2018-03-11,Ekpe Udoh,UTA,NOP,R,5.083333333333333,0,3,.000,0,0,,0,0,,2,1,3,2,0,0,2,3,0,-4,38.7,99.0
2018-03-11,Raul Neto,UTA,NOP,R,4.533333333333333,3,3,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,6,-7,26.0,99.0
2018-03-11,Erik McCree,UTA,NOP,R,0.6333333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,99.0
2018-03-11,Team Totals,UTA,NOP,R,240.0,40,96,.417,12,32,.375,24,25,.960,17,38,55,24,4,3,15,20,116,,100.0,99.0
2018-03-11,Anthony Davis,NOP,UTA,H,40.06666666666667,9,22,.409,1,4,.250,6,6,1.000,2,9,11,3,3,10,2,1,25,-10,28.6,99.0
2018-03-11,Jrue Holiday,NOP,UTA,H,39.35,7,19,.368,3,6,.500,1,2,.500,2,4,6,10,2,1,4,5,18,-11,26.1,99.0
2018-03-11,E'Twaun Moore,NOP,UTA,H,28.15,4,10,.400,1,2,.500,1,1,1.000,1,1,2,1,0,0,1,4,10,-10,17.5,99.0
2018-03-11,Rajon Rondo,NOP,UTA,H,23.15,2,5,.400,0,1,.000,0,0,,0,3,3,8,0,0,2,2,4,-9,13.0,99.0
2018-03-11,Emeka Okafor,NOP,UTA,H,18.45,5,6,.833,0,0,,1,1,1.000,2,4,6,0,0,1,1,0,11,-14,17.3,99.0
2018-03-11,Darius Miller,NOP,UTA,H,32.93333333333333,5,9,.556,1,4,.250,0,0,,2,1,3,4,1,1,1,3,11,-12,13.0,99.0
2018-03-11,Ian Clark,NOP,UTA,H,25.916666666666668,6,11,.545,0,1,.000,2,3,.667,0,2,2,0,0,0,0,4,14,-9,20.4,99.0
2018-03-11,Nikola Mirotic,NOP,UTA,H,18.383333333333333,2,9,.222,0,3,.000,0,0,,1,3,4,2,1,0,0,3,4,+4,21.0,99.0
2018-03-11,DeAndre Liggins,NOP,UTA,H,7.983333333333333,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-8,10.8,99.0
2018-03-11,Cheick Diallo,NOP,UTA,H,5.616666666666667,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,1,2,2,-6,15.3,99.0
2018-03-11,Team Totals,NOP,UTA,H,240.0,41,93,.441,6,21,.286,11,13,.846,10,28,38,28,7,14,13,25,99,,100.0,99.0
2018-03-11,DeMar DeRozan,TOR,NYK,R,28.333333333333332,4,16,.250,0,3,.000,1,2,.500,2,2,4,5,0,0,1,2,9,+15,26.3,98.3
2018-03-11,Kyle Lowry,TOR,NYK,R,27.983333333333334,3,8,.375,2,7,.286,8,8,1.000,0,4,4,7,2,0,1,2,16,+8,18.7,98.3
2018-03-11,Serge Ibaka,TOR,NYK,R,24.616666666666667,5,14,.357,2,5,.400,2,2,1.000,4,3,7,1,0,1,2,1,14,+1,28.6,98.3
2018-03-11,Jonas Valanciunas,TOR,NYK,R,22.05,4,6,.667,0,0,,9,10,.900,2,7,9,2,0,0,1,2,17,+1,21.6,98.3
2018-03-11,Norman Powell,TOR,NYK,R,21.516666666666666,3,7,.429,1,4,.250,0,0,,0,1,1,1,0,0,2,3,7,+4,17.5,98.3
2018-03-11,Jakob Poeltl,TOR,NYK,R,20.6,5,8,.625,0,0,,0,0,,3,5,8,3,0,0,1,1,10,+23,18.2,98.3
2018-03-11,Delon Wright,TOR,NYK,R,19.666666666666668,5,7,.714,2,2,1.000,0,0,,1,1,2,4,0,0,0,2,12,+11,14.9,98.3
2018-03-11,C.J. Miles,TOR,NYK,R,18.05,5,8,.625,3,6,.500,0,0,,0,4,4,1,0,1,0,3,13,+19,18.5,98.3
2018-03-11,Pascal Siakam,TOR,NYK,R,18.033333333333335,4,8,.500,0,0,,1,2,.500,1,6,7,6,1,1,0,2,9,+23,20.6,98.3
2018-03-11,Fred VanVleet,TOR,NYK,R,16.45,4,5,.800,2,3,.667,1,1,1.000,0,2,2,1,0,0,1,0,11,+17,16.3,98.3
2018-03-11,Malcolm Miller,TOR,NYK,R,12.0,3,4,.750,2,3,.667,0,0,,1,2,3,0,0,0,1,1,8,+4,17.4,98.3
2018-03-11,Nigel Hayes,TOR,NYK,R,5.35,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,1,0,6,+2,0.0,98.3
2018-03-11,Lucas Nogueira,TOR,NYK,R,5.35,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+2,23.4,98.3
2018-03-11,Team Totals,TOR,NYK,R,240.0,47,93,.505,16,35,.457,22,25,.880,14,38,52,32,3,3,11,19,132,,100.0,98.3
2018-03-11,Tim Hardaway,NYK,TOR,H,37.53333333333333,7,17,.412,2,7,.286,9,10,.900,0,4,4,2,0,0,0,2,25,-19,25.2,98.3
2018-03-11,Luke Kornet,NYK,TOR,H,33.75,7,15,.467,3,7,.429,1,2,.500,4,0,4,2,0,1,1,2,18,-13,22.1,98.3
2018-03-11,Frank Ntilikina,NYK,TOR,H,31.616666666666667,4,10,.400,0,1,.000,3,4,.750,1,1,2,2,1,0,1,2,11,-16,17.8,98.3
2018-03-11,Emmanuel Mudiay,NYK,TOR,H,30.466666666666665,6,13,.462,1,2,.500,0,0,,1,2,3,5,2,0,1,4,13,-13,20.3,98.3
2018-03-11,Michael Beasley,NYK,TOR,H,29.5,4,7,.571,0,0,,2,2,1.000,1,10,11,1,0,0,2,5,10,-10,14.8,98.3
2018-03-11,Kyle O'Quinn,NYK,TOR,H,21.766666666666666,3,9,.333,0,1,.000,2,2,1.000,0,7,7,5,0,3,2,1,8,-22,24.1,98.3
2018-03-11,Courtney Lee,NYK,TOR,H,19.9,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,2,0,0,0,5,-16,4.4,98.3
2018-03-11,Trey Burke,NYK,TOR,H,14.833333333333334,5,9,.556,0,0,,0,0,,0,1,1,3,0,0,1,1,10,-16,29.8,98.3
2018-03-11,Isaiah Hicks,NYK,TOR,H,10.983333333333333,1,3,.333,0,0,,1,2,.500,1,1,2,0,0,0,2,2,3,-7,23.7,98.3
2018-03-11,Troy Williams,NYK,TOR,H,6.416666666666667,1,2,.500,0,1,.000,1,2,.500,0,2,2,1,2,0,0,0,3,0,19.8,98.3
2018-03-11,Damyean Dotson,NYK,TOR,H,3.2333333333333334,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+2,13.7,98.3
2018-03-11,Team Totals,NYK,TOR,H,240.0,40,88,.455,7,21,.333,19,24,.792,8,29,37,21,7,4,10,19,106,,100.0,98.3
2018-03-12,Rudy Gay,SAS,HOU,R,23.566666666666666,6,15,.400,1,3,.333,0,0,,2,3,5,0,0,0,4,3,13,-16,37.2,94.8
2018-03-12,Dejounte Murray,SAS,HOU,R,19.683333333333334,3,7,.429,0,0,,1,2,.500,1,3,4,3,1,0,2,0,7,-22,23.1,94.8
2018-03-12,Kyle Anderson,SAS,HOU,R,14.666666666666666,2,6,.333,0,2,.000,2,4,.500,1,0,1,1,0,0,0,2,6,-17,24.4,94.8
2018-03-12,Pau Gasol,SAS,HOU,R,14.5,1,5,.200,0,0,,2,2,1.000,1,3,4,1,0,0,1,2,4,-14,21.9,94.8
2018-03-12,Patty Mills,SAS,HOU,R,8.633333333333333,1,3,.333,1,2,.500,0,0,,0,1,1,2,0,0,0,0,3,-9,16.0,94.8
2018-03-12,Brandon Paul,SAS,HOU,R,32.333333333333336,0,5,.000,0,2,.000,1,4,.250,0,3,3,1,0,1,2,4,1,+3,12.5,94.8
2018-03-12,Bryn Forbes,SAS,HOU,R,24.766666666666666,4,8,.500,1,4,.250,5,5,1.000,1,1,2,3,1,0,0,1,14,+2,19.0,94.8
2018-03-12,Davis Bertans,SAS,HOU,R,20.083333333333332,4,8,.500,3,6,.500,0,0,,0,3,3,1,1,0,0,2,11,+2,18.4,94.8
2018-03-12,Derrick White,SAS,HOU,R,18.966666666666665,4,8,.500,4,5,.800,2,2,1.000,0,4,4,1,0,1,0,0,14,+4,21.6,94.8
2018-03-12,Joffrey Lauvergne,SAS,HOU,R,18.9,1,4,.250,0,0,,0,0,,1,5,6,2,0,0,2,1,2,-8,14.6,94.8
2018-03-12,Tony Parker,SAS,HOU,R,15.733333333333333,5,6,.833,0,0,,2,2,1.000,0,0,0,3,0,0,2,0,12,-8,26.0,94.8
2018-03-12,Matt Costello,SAS,HOU,R,14.6,1,1,1.000,0,0,,0,0,,0,2,2,2,2,0,0,2,2,+6,3.2,94.8
2018-03-12,Danny Green,SAS,HOU,R,13.566666666666666,1,5,.200,1,4,.250,1,2,.500,0,1,1,0,0,0,0,0,4,-3,20.0,94.8
2018-03-12,Team Totals,SAS,HOU,R,240.0,33,81,.407,11,28,.393,16,23,.696,7,29,36,20,5,2,13,17,93,,100.0,94.8
2018-03-12,Trevor Ariza,HOU,SAS,H,30.866666666666667,5,9,.556,3,7,.429,2,2,1.000,0,5,5,1,0,0,1,2,15,+17,16.1,94.8
2018-03-12,James Harden,HOU,SAS,H,28.933333333333334,6,17,.353,2,11,.182,14,14,1.000,2,4,6,6,0,0,3,3,28,+17,41.3,94.8
2018-03-12,Clint Capela,HOU,SAS,H,25.866666666666667,6,7,.857,0,0,,1,3,.333,1,8,9,0,1,1,3,5,13,+8,20.0,94.8
2018-03-12,Chris Paul,HOU,SAS,H,22.816666666666666,8,11,.727,2,4,.500,0,0,,1,2,3,9,1,0,1,1,18,+19,24.0,94.8
2018-03-12,P.J. Tucker,HOU,SAS,H,20.583333333333332,2,4,.500,1,3,.333,0,0,,0,7,7,0,3,0,0,2,5,+23,8.9,94.8
2018-03-12,Joe Johnson,HOU,SAS,H,25.583333333333332,0,3,.000,0,1,.000,0,0,,0,3,3,4,0,0,1,2,0,-4,7.1,94.8
2018-03-12,Eric Gordon,HOU,SAS,H,23.25,0,7,.000,0,6,.000,1,2,.500,0,1,1,2,0,0,3,1,1,+4,21.4,94.8
2018-03-12,Luc Mbah a Moute,HOU,SAS,H,22.416666666666668,4,4,1.000,1,1,1.000,0,2,.000,1,2,3,1,0,0,1,1,9,-5,12.0,94.8
2018-03-12,Gerald Green,HOU,SAS,H,20.316666666666666,5,14,.357,4,11,.364,0,0,,1,8,9,0,1,1,2,2,14,0,36.0,94.8
2018-03-12,Nene Hilario,HOU,SAS,H,15.2,3,4,.750,0,0,,0,0,,2,0,2,1,0,2,0,2,6,+1,12.0,94.8
2018-03-12,Tarik Black,HOU,SAS,H,4.166666666666667,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,3,0,0,0.0,94.8
2018-03-12,Team Totals,HOU,SAS,H,240.0,39,80,.488,13,44,.295,18,23,.783,9,41,50,24,6,4,15,24,109,,100.0,94.8
2018-03-12,Khris Middleton,MIL,MEM,R,35.4,9,14,.643,2,3,.667,4,4,1.000,2,4,6,4,1,0,1,2,24,+21,20.9,95.0
2018-03-12,Tony Snell,MIL,MEM,R,30.55,4,7,.571,4,6,.667,0,0,,0,0,0,4,2,0,1,3,12,+7,11.6,95.0
2018-03-12,Giannis Antetokounmpo,MIL,MEM,R,27.766666666666666,7,14,.500,1,3,.333,5,7,.714,1,5,6,4,0,1,6,5,20,+3,36.7,95.0
2018-03-12,John Henson,MIL,MEM,R,26.883333333333333,5,8,.625,0,0,,1,4,.250,1,6,7,0,0,2,0,2,11,+5,16.0,95.0
2018-03-12,Eric Bledsoe,MIL,MEM,R,24.183333333333334,6,13,.462,2,4,.500,0,1,.000,2,4,6,5,2,0,3,5,14,+7,30.0,95.0
2018-03-12,Brandon Jennings,MIL,MEM,R,23.816666666666666,5,9,.556,3,6,.500,3,3,1.000,3,5,8,12,0,0,2,1,16,+11,22.8,95.0
2018-03-12,Jabari Parker,MIL,MEM,R,21.383333333333333,3,6,.500,0,2,.000,0,0,,0,3,3,2,0,0,3,0,6,+11,18.6,95.0
2018-03-12,Tyler Zeller,MIL,MEM,R,20.083333333333332,3,3,1.000,0,0,,2,3,.667,1,5,6,0,0,2,1,4,8,+12,11.7,95.0
2018-03-12,Sterling Brown,MIL,MEM,R,19.516666666666666,5,6,.833,0,0,,0,0,,0,4,4,2,1,0,0,0,10,+7,13.6,95.0
2018-03-12,Jason Terry,MIL,MEM,R,8.383333333333333,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,1,0,0,+3,10.5,95.0
2018-03-12,Thon Maker,MIL,MEM,R,1.0333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1,0.0,95.0
2018-03-12,D.J. Wilson,MIL,MEM,R,1.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,0.0,95.0
2018-03-12,Team Totals,MIL,MEM,R,240.0,47,81,.580,12,25,.480,15,22,.682,11,36,47,33,6,5,18,22,121,,100.0,95.0
2018-03-12,Marc Gasol,MEM,MIL,H,30.516666666666666,8,17,.471,0,3,.000,1,3,.333,2,5,7,3,1,0,1,2,17,-9,28.6,95.0
2018-03-12,Dillon Brooks,MEM,MIL,H,30.033333333333335,7,13,.538,2,5,.400,0,0,,0,0,0,1,1,0,0,2,16,-9,19.5,95.0
2018-03-12,Jarell Martin,MEM,MIL,H,29.066666666666666,6,11,.545,1,2,.500,3,4,.750,1,3,4,5,0,1,1,3,16,0,21.4,95.0
2018-03-12,JaMychal Green,MEM,MIL,H,28.9,4,8,.500,0,1,.000,3,6,.500,3,4,7,1,2,0,1,5,11,-7,18.2,95.0
2018-03-12,Kobi Simmons,MEM,MIL,H,26.566666666666666,4,8,.500,1,1,1.000,0,0,,0,0,0,5,0,0,1,3,9,-2,15.3,95.0
2018-03-12,Ben McLemore,MEM,MIL,H,22.416666666666668,6,9,.667,3,4,.750,1,2,.500,1,2,3,2,0,1,1,0,16,-15,21.9,95.0
2018-03-12,Xavier Rathan-Mayes,MEM,MIL,H,21.433333333333334,0,5,.000,0,2,.000,2,4,.500,0,1,1,5,1,1,2,5,2,-16,18.4,95.0
2018-03-12,Deyonta Davis,MEM,MIL,H,17.483333333333334,5,7,.714,0,0,,0,0,,3,4,7,3,1,0,0,2,10,-9,18.1,95.0
2018-03-12,Chandler Parsons,MEM,MIL,H,16.2,1,4,.250,1,4,.250,0,0,,0,2,2,0,0,2,2,1,3,-16,16.7,95.0
2018-03-12,Wayne Selden,MEM,MIL,H,15.383333333333333,1,7,.143,1,5,.200,0,0,,0,0,0,1,0,0,0,0,3,-3,20.5,95.0
2018-03-12,Ivan Rabb,MEM,MIL,H,1.0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2,0.0,95.0
2018-03-12,Brice Johnson,MEM,MIL,H,1.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,95.0
2018-03-12,Team Totals,MEM,MIL,H,240.0,42,89,.472,9,27,.333,10,19,.526,10,21,31,27,6,5,9,23,103,,100.0,95.0
2018-03-12,De'Aaron Fox,SAC,OKC,R,33.55,4,12,.333,1,3,.333,2,3,.667,0,1,1,10,1,1,2,3,11,-3,19.7,95.3
2018-03-12,Bogdan Bogdanovic,SAC,OKC,R,29.483333333333334,6,11,.545,3,7,.429,4,5,.800,0,8,8,3,0,0,1,3,19,-6,20.8,95.3
2018-03-12,Justin Jackson,SAC,OKC,R,27.35,6,10,.600,3,6,.500,0,0,,0,2,2,1,0,0,0,1,15,-2,15.8,95.3
2018-03-12,Zach Randolph,SAC,OKC,R,23.433333333333334,5,18,.278,0,4,.000,0,0,,0,5,5,2,2,0,0,0,10,-9,33.2,95.3
2018-03-12,Kosta Koufos,SAC,OKC,R,16.1,3,8,.375,0,0,,0,0,,4,6,10,1,0,0,1,4,6,-6,24.2,95.3
2018-03-12,Garrett Temple,SAC,OKC,R,29.083333333333332,5,9,.556,3,5,.600,2,2,1.000,2,5,7,1,2,1,3,4,15,+1,19.1,95.3
2018-03-12,Willie Cauley-Stein,SAC,OKC,R,28.65,4,7,.571,0,0,,1,2,.500,4,3,7,0,1,1,2,3,9,+4,14.9,95.3
2018-03-12,Vince Carter,SAC,OKC,R,22.983333333333334,2,6,.333,1,3,.333,0,0,,2,5,7,2,1,1,0,2,5,0,11.3,95.3
2018-03-12,Buddy Hield,SAC,OKC,R,14.916666666666666,1,6,.167,1,4,.250,0,0,,0,1,1,0,0,2,0,0,3,-2,17.4,95.3
2018-03-12,Frank Mason,SAC,OKC,R,14.45,2,6,.333,0,1,.000,4,4,1.000,1,0,1,1,1,0,2,2,8,-2,29.2,95.3
2018-03-12,Team Totals,SAC,OKC,R,240.0,38,93,.409,12,33,.364,13,16,.813,13,36,49,21,8,6,11,22,101,,100.0,95.3
2018-03-12,Paul George,OKC,SAC,H,38.266666666666666,7,18,.389,4,9,.444,3,4,.750,0,6,6,5,0,0,3,3,21,+3,28.0,95.3
2018-03-12,Russell Westbrook,OKC,SAC,H,36.266666666666666,7,19,.368,2,3,.667,1,3,.333,0,10,10,11,0,0,2,2,17,+4,29.0,95.3
2018-03-12,Corey Brewer,OKC,SAC,H,32.916666666666664,4,8,.500,1,4,.250,7,7,1.000,1,5,6,1,2,1,0,1,16,-3,15.9,95.3
2018-03-12,Carmelo Anthony,OKC,SAC,H,31.733333333333334,7,14,.500,5,7,.714,2,2,1.000,1,5,6,0,1,1,2,4,21,+5,25.1,95.3
2018-03-12,Steven Adams,OKC,SAC,H,22.683333333333334,3,5,.600,0,0,,0,0,,3,3,6,2,0,2,0,2,6,+9,10.4,95.3
2018-03-12,Patrick Patterson,OKC,SAC,H,20.833333333333332,1,5,.200,0,4,.000,0,0,,0,7,7,0,1,0,0,1,2,-5,11.3,95.3
2018-03-12,Jerami Grant,OKC,SAC,H,20.75,3,5,.600,0,1,.000,1,2,.500,0,2,2,1,0,0,0,1,7,+1,13.3,95.3
2018-03-12,Raymond Felton,OKC,SAC,H,15.566666666666666,3,5,.600,1,3,.333,0,0,,0,0,0,1,1,1,1,0,7,+1,18.2,95.3
2018-03-12,Terrance Ferguson,OKC,SAC,H,10.883333333333333,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,1,1,0,3,+5,13.0,95.3
2018-03-12,Alex Abrines,OKC,SAC,H,6.616666666666667,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,1,6,+5,14.2,95.3
2018-03-12,Josh Huestis,OKC,SAC,H,3.4833333333333334,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,0,27.0,95.3
2018-03-12,Team Totals,OKC,SAC,H,240.0,38,84,.452,16,36,.444,14,18,.778,5,38,43,21,5,6,10,15,106,,100.0,95.3
2018-03-12,Tyler Johnson,MIA,POR,R,34.8,6,15,.400,4,7,.571,1,2,.500,0,3,3,2,0,0,0,2,17,-21,20.1,97.4
2018-03-12,Goran Dragic,MIA,POR,R,30.75,10,17,.588,0,3,.000,3,3,1.000,0,2,2,2,1,0,2,4,23,-14,29.1,97.4
2018-03-12,Bam Adebayo,MIA,POR,R,24.666666666666668,1,10,.100,0,0,,2,2,1.000,4,5,9,3,1,1,3,4,4,-8,24.8,97.4
2018-03-12,James Johnson,MIA,POR,R,24.033333333333335,3,5,.600,0,1,.000,2,4,.500,0,6,6,4,0,0,2,2,8,-13,16.0,97.4
2018-03-12,Josh Richardson,MIA,POR,R,16.066666666666666,2,6,.333,0,1,.000,0,0,,1,1,2,1,0,0,0,4,4,+2,16.4,97.4
2018-03-12,Wayne Ellington,MIA,POR,R,30.05,4,12,.333,3,10,.300,0,0,,0,3,3,0,2,0,1,3,11,-11,19.0,97.4
2018-03-12,Justise Winslow,MIA,POR,R,29.9,6,11,.545,2,3,.667,1,3,.333,3,10,13,4,0,2,1,0,15,-6,19.6,97.4
2018-03-12,Rodney McGruder,MIA,POR,R,25.883333333333333,4,8,.500,0,2,.000,0,0,,1,2,3,1,1,1,0,1,8,-4,13.6,97.4
2018-03-12,Kelly Olynyk,MIA,POR,R,23.85,3,7,.429,1,4,.250,2,2,1.000,1,4,5,7,1,0,2,4,9,-5,18.2,97.4
2018-03-12,Team Totals,MIA,POR,R,240.0,39,91,.429,10,31,.323,11,16,.688,10,36,46,24,6,4,11,24,99,,100.0,97.4
2018-03-12,Damian Lillard,POR,MIA,H,37.083333333333336,8,19,.421,7,14,.500,9,10,.900,1,4,5,10,0,0,3,0,32,+25,31.6,97.4
2018-03-12,Al-Farouq Aminu,POR,MIA,H,32.4,2,9,.222,1,6,.167,0,0,,1,8,9,1,1,0,1,2,5,+16,13.7,97.4
2018-03-12,CJ McCollum,POR,MIA,H,32.233333333333334,5,11,.455,2,5,.400,5,6,.833,0,2,2,5,1,1,1,3,17,-1,20.1,97.4
2018-03-12,Jusuf Nurkic,POR,MIA,H,30.5,12,18,.667,0,0,,3,5,.600,5,11,16,3,0,3,3,5,27,+19,33.7,97.4
2018-03-12,Maurice Harkless,POR,MIA,H,16.6,0,2,.000,0,1,.000,3,4,.750,1,0,1,1,1,1,0,0,3,+2,10.0,97.4
2018-03-12,Evan Turner,POR,MIA,H,31.4,5,11,.455,1,3,.333,2,2,1.000,1,3,4,3,2,0,2,2,13,+14,19.6,97.4
2018-03-12,Ed Davis,POR,MIA,H,17.05,1,1,1.000,0,0,,1,1,1.000,0,7,7,0,0,0,0,2,3,-3,3.7,97.4
2018-03-12,Zach Collins,POR,MIA,H,16.05,3,5,.600,2,3,.667,2,2,1.000,0,4,4,0,0,1,1,1,10,0,19.0,97.4
2018-03-12,Shabazz Napier,POR,MIA,H,13.566666666666666,1,6,.167,0,3,.000,0,0,,0,2,2,0,0,0,1,0,2,-8,22.9,97.4
2018-03-12,Pat Connaughton,POR,MIA,H,13.116666666666667,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+16,3.4,97.4
2018-03-12,Jake Layman,POR,MIA,H,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,,,97.4
2018-03-12,Team Totals,POR,MIA,H,240.0,38,83,.458,14,36,.389,25,30,.833,9,41,50,23,5,6,12,15,115,,100.0,97.4
2018-03-13,Russell Westbrook,OKC,ATL,R,35.43333333333333,12,20,.600,0,0,,8,10,.800,4,8,12,12,1,1,4,3,32,+20,36.0,95.3
